50 16268 16268
5.236393454048972
60.78840812798461
-4.672674119293074
4.598911170042122
60.64277885770526
-4.689779446783207
4.317953810081125
60.42656857838867
-4.645167217702278
4.4321547807620085
59.78590083688739
-4.465496359279923
4.625184650011285
59.92321393475814
-4.365336636458861
3.8438069138406092
60.05803178011036
-4.4445878513729316
3.030931158327011
60.16512627040386
-4.393004257490719
2.9759286748398424
60.229984583744425
-4.372644694408626
2.5133163366438644
59.98567876662367
-4.297515048054377
2.3175242144786417
59.507386368289445
-4.222246642734448
1.928547464234157
58.84419004704813
-3.996416504783242
1.5902335969895312
59.1388327450661
-4.020742560333407
1.4301442984227712
108.36484449603778
-19.3087842683071
58.78555473250097
107.41295996890267
-19.13349332007354
56.913085123962674
103.04124199550918
-17.822657091093383
55.293089139806725
95.59028217050637
-15.557247682747224
46.09150838898579
93.40944133709542
-14.874934062930928
44.780758096602966
93.38799508866848
-14.775020920000435
44.56065546650994
91.74597030373835
-14.476238278558085
42.6537077561148
93.05523356500741
-14.597431459923403
41.35612957902083
94.44637937295647
-14.976727562332398
40.1194508942837
108.77182017516071
-18.073844525772017
39.753179366491224
103.20829158933026
-16.685717529975364
37.1954987550774
89.1305869394898
-10.497656632201249
3.25374362143317
81.95590297367059
-9.161296877215875
4.343651939808833
82.35961174590126
-9.07105733922314
4.591865963625768
81.24951441055163
-8.817577592454116
4.56698800034048
77.68425093440834
-8.20767621750071
5.510710574717805
77.09780169648545
-8.026958578051106
5.685703327992755
77.06128351479758
-7.990265479416102
5.3313535355684465
76.97898790773814
-8.029489837231406
4.55163187061947
76.64507709213234
-7.862919973812337
4.178904220083329
76.8680807375572
-7.7352061555791956
3.4474789842899902
61.812765985533694
-4.673791370839563
6.354708137562692
60.05905137334663
-4.290852743304744
6.172277839667196
60.27595319319628
-4.302895659700209
6.15057390426194
59.91495667297398
-4.266021380620343
5.82685156814992
60.179794521811544
-4.206286276976817
5.217607740699073
59.72139259743747
-4.071548163623318
3.948804387963534
59.6858190844283
-3.9992372301336228
3.59804644873034
59.7033050440957
-3.933440361316017
2.720716979686845
59.349362184479
-3.7074587605241267
1.3663403072693043
103.72401426934317
-17.965719669879313
61.834259636952545
106.24575679656243
-18.15128018311738
59.63690873970053
103.45995977407986
-17.42897815376986
59.23069698317585
103.43520045484996
-17.313614340408733
58.97655328410851
103.23640128747562
-17.113883368990486
57.04773195334509
97.96733595034246
-15.223509514664867
47.61080357788289
93.46482967222926
-14.303653954342176
45.221969129855715
92.9022528932484
-13.890885427651547
44.47428606414394
92.81088083236529
-14.032104772359798
43.623549057641384
93.26338275381158
-14.02289644899296
43.2554349808817
93.33584999157159
-14.017337953946388
43.94651506599379
92.78388202437148
-13.84963546254658
43.33776318339106
93.14019700483345
-13.820767909824895
42.048219116204976
102.7694237059392
-15.764980869419142
39.506875732118395
91.19627086733142
-10.329953962453398
3.3345002118679403
91.21070932802063
-10.100654255768747
3.4371813976537737
89.11757243974054
-9.779287674971497
3.0192624108747843
82.74924121521549
-8.682421844342066
4.603276865965817
81.27505497633229
-8.374241291802582
4.742872499775309
82.38931126219313
-8.483764531104626
4.785337832045787
80.58953479991717
-8.047525990719633
4.956842790649173
77.12420489549608
-7.504920097449944
5.8576762791108585
77.43179961240371
-7.453866715432902
5.906002429182671
77.12127538791134
-7.380077687680034
5.810587353591167
76.98262012829889
-7.423626423443286
4.4933583473888135
76.94159570056831
-7.321454983513387
4.085935909057028
72.69846331012764
-6.507190171279906
4.642611748666162
72.65058482739045
-6.404227745037414
4.169623949735392
63.228374092045954
-4.538272220061752
6.17370527494408
61.949520107046
-4.321691480682857
6.418836756949478
60.85508464421906
-4.146443990965388
6.261734108019631
61.52470226747358
-4.107605608982026
5.860971659482541
60.16331366270938
-3.868999845485443
6.0601805734225636
60.09046986359881
-3.9064484631905048
5.370397749296433
59.756441372048684
-3.741053427267973
4.23275144596926
59.75833810180981
-3.6698176840362553
4.239932470449119
59.6252546300967
-3.5840346760554707
3.981684825312289
58.98014610450075
-3.3386358009562067
1.8031802452162182
58.78522977000933
-3.3037467967893717
1.8972996771170152
104.64295397326536
-17.08604491737337
64.1030287397678
104.08801284222467
-16.802784016617828
58.760871119036864
104.0744942518684
-16.60634719338435
58.601654316206776
103.78670739826462
-16.50006630501683
55.83749686621154
103.76168704162546
-16.383502213279414
55.580713199785805
103.82121142896516
-16.260450732063106
56.13018575065478
105.74941619210082
-16.803219782012256
54.69084125598661
105.00528755855011
-16.43694805918651
54.31543837743444
104.32979423471598
-16.223985652299305
54.47598153843461
103.24800984528179
-15.958843788952208
50.61085862246678
102.51653576503986
-15.576288155758679
49.93843054178812
93.46167333777129
-13.5168239706874
45.071112168089925
93.43819109444362
-13.493234438645548
44.8433160146417
93.40688665546969
-13.461783270672633
44.539589040137855
93.46573776590391
-13.364175678467276
45.086500105009115
93.43442958397914
-13.332722552474111
44.78277371903701
92.81550950368927
-13.260031473325872
43.549289067243656
92.82930513325898
-13.040877636710405
43.64742562233662
91.26603797485633
-9.587367635236108
3.88675680761191
91.24980598590071
-9.571059564307152
3.729268187554567
91.27836884954797
-9.437219078218186
3.9814580911561244
91.23779274262589
-9.396450008099809
3.587736991755154
89.14368853733893
-9.100232726566047
3.1644403902741622
89.1263066917889
-8.84767223994798
2.9597256014820985
80.62300051363954
-7.553205601286083
5.200502818933547
80.25894552010826
-7.466597048652448
5.039768063902205
80.96281104117807
-7.478250323692442
5.054595442333479
80.60835952899407
-7.3405230246618
5.028113270555291
77.114078849469
-6.946187679964728
5.675303556276425
77.43840337991571
-6.969481563981523
5.894739714706343
77.08680523654567
-6.796883796739118
5.39198219922222
77.00451321579979
-6.836108494343218
4.612258201857049
76.95131468646419
-6.721706377766565
4.086718307017243
71.710455220205
-5.723030695494504
4.131573618219026
61.85555221543683
-3.9722996289936585
6.655595470044808
61.67929663446227
-3.893580364937367
6.137632790828121
61.48521081400791
-3.7960756722649482
5.4361021371471665
60.33677509408572
-3.5717270617678007
5.558495549396273
60.227630487722706
-3.550704819787714
5.573754844911679
59.949736679806136
-3.446549591811697
4.998980012044484
59.81800588523535
-3.4006266432416687
4.768334384369968
59.776879719570054
-3.3958821444709497
4.374961538998427
59.779726723570754
-3.28902808583467
4.385732924879687
59.7003270864343
-3.17268512108967
3.6097580240749245
59.51278797719726
-3.179688908244253
2.845791982953461
59.41118373220867
-3.090073681550992
2.8790659203976148
58.498501931894566
-2.9452131281154275
2.931973769966646
58.99301554887859
-2.9933199216547726
1.8730619977173824
103.63017829437777
-15.337107587445912
54.16449579789676
95.79749049737003
-13.408639508284786
47.740291022859545
95.1946410215418
-13.232288962816249
46.99637440672192
93.0218202898358
-12.690579907901165
45.431784303430405
93.47040764033108
-12.585206638598779
45.011575549933696
93.45475532358367
-12.569480956896008
44.85971111902587
93.5350451460317
-12.571784488645747
45.62672579981718
93.4411354027956
-12.477431798782078
44.71554249608032
92.8278949399459
-12.495749348630662
43.55028771322543
92.84169056951563
-12.276595512015195
43.648424268318394
93.20025518913874
-12.470519709900199
42.41450549876407
89.73572025682014
-8.504142214216307
3.954081630497292
94.56725908294953
-9.075740520454229
3.0184984278176508
90.76407324903121
-8.458866767566182
3.9600257464300945
88.68774582476505
-8.258523677807355
3.369148826975241
87.7620450658693
-8.031347734790103
3.6255167628759395
87.30459064599621
-7.876261164734382
3.6807870115937042
81.67186980510714
-7.068627912378011
4.847979029074885
81.6686290999892
-6.930340834520288
4.795819342868647
81.30337202817304
-6.794693279641571
4.770907283714113
78.33158953821228
-6.494426946380342
5.46078111938748
77.13146558103887
-6.2931917861197295
5.741129773372169
77.10577248740796
-6.084524369640523
5.463791691601358
77.02190353368324
-6.183112940287014
4.678082086536602
76.69821338210718
-6.100376514140443
4.415842346711123
76.99304941409538
-6.0931721160487236
4.388777502008114
77.03115170138922
-6.070502021218928
4.749108237299623
76.6892629580891
-5.97032169807289
4.310428063368036
77.02055863063453
-5.99890735136759
4.636978869972712
76.30847464815757
-5.887842750961543
3.4641072542022435
76.32804450291887
-5.847387510117718
3.644757614744748
76.01348052313284
-5.768060820959612
3.393115531612956
69.24530302726694
-4.762427196350011
5.109147444812518
69.64633099810219
-4.7842524412595875
5.067366345816989
69.2091479588015
-4.775972040129891
4.76600913306698
69.21302764134882
-4.63026226353193
4.780697622654305
61.78557134846875
-3.431794463442758
5.904475832434024
61.569658370889556
-3.354331756621126
5.008048519438457
60.86098576692157
-3.2637627833199843
5.075735612936661
60.52458327073185
-3.1307740696477895
5.135655836581776
59.47304012730783
-2.8620699157030263
3.4346843415478183
58.24050391139153
-2.652171432444236
4.13091311249487
58.30993138688518
-2.643896451977917
3.8766827794368943
58.259960009527546
-2.524580973945006
3.3812392250839167
58.08149100649144
-2.5268344051783944
2.593411866456254
93.48672517053943
-13.172287590022375
59.074753683975004
96.60492763786478
-13.602389077254397
60.518879508235386
103.1363817586646
-15.021647978755565
62.012196712521444
99.46392156035074
-13.393011693213067
50.435271927814696
94.81882597544853
-12.318739076605175
48.21548487594268
93.6118831087573
-12.100418141609936
46.28803519562585
93.18762508254615
-11.847424060413719
46.88559963552044
93.51217209194942
-11.921876166975773
45.30861656584261
93.53768657459912
-11.869140604375012
45.544106783368655
92.97043281192008
-11.62921328732275
44.778321698464765
95.0944462041521
-11.64581559257093
40.757046582522
104.05718600345074
-13.121156829765383
37.96813902969191
92.90710368711731
-8.248181303027488
3.6568171168755477
90.2428927286588
-7.801145133730169
3.8303324103356218
90.75874570524289
-7.728805138687844
3.797110679439342
83.6132240415672
-6.759153471628085
5.084010062397898
82.87229532171632
-6.456305376161549
5.436645027045671
82.42211330631424
-6.459613273011738
4.787982925455449
82.04359402006915
-6.391777492422
4.756067455837023
82.41881808130725
-6.3191656882065494
4.735007822631612
76.71704993086063
-5.3929296348480005
4.487157575947563
76.60376457900612
-5.21858305004557
3.378735303250746
76.30316800508626
-5.161114231940896
3.3019397624886686
71.4885384363161
-4.513336335174094
4.019329006853859
71.93877450558023
-4.5281750953175175
3.9091840762942347
71.91866094517067
-4.454120934640983
3.7057736614621852
69.60137937156988
-4.335554188403648
4.569353449827471
61.79964350399558
-3.054105025124253
5.980911037450696
61.78993848080685
-2.965986508797861
5.874707451642234
61.69602497567813
-2.8716325723133567
4.963524664723444
61.49321076551946
-2.770408813605173
4.1885033638448625
59.673520861685574
-2.612794286482444
4.293528458985882
59.575816877221854
-2.4938370577267803
4.359522811522982
58.70307391223574
-2.4045498678584405
3.856947251353489
58.427916360385716
-2.3021790041183348
4.027660919575659
58.244338233619175
-2.2429908180061733
4.104763723446229
58.020920798121736
-2.2101283143121724
3.7768685300445846
58.069293241399066
-2.146159792901815
3.3272851515535606
73.22849768684362
-8.216695158664287
49.32054030854865
87.36442371807853
-11.193237662943439
56.29716837084042
92.5367472964847
-12.156955791263496
58.66621970490307
92.01687377837973
-11.93968220339342
57.96582190195397
101.81665155186467
-13.69362684722671
61.31399138230644
98.86351926556424
-12.427904906523459
50.20091622342294
100.1280460447158
-12.430584108899735
50.87050485175725
93.69105264215952
-11.239566181751151
46.91188662924303
93.71859554541325
-11.110506412085183
47.15507121252395
92.97103304451116
-11.008436621621517
44.68881002712159
93.53859088743934
-10.929661793278688
45.40863820362645
92.98483263680832
-10.789283989926373
44.786947976612836
90.86599945225265
-7.111852487435567
4.72649996162804
89.86769099396773
-6.897152464989433
4.967650647970714
89.84810202632013
-6.719327745032872
4.753328133380375
82.46550836923684
-5.88607971782609
5.114333859589188
82.45181283523397
-5.872319990626949
4.9814548416845845
82.0594735572241
-5.795383758137395
4.816186854996914
82.04765222035348
-5.715465170018528
4.691016009694785
82.05797195579345
-5.5897593803029775
4.7703012650164
76.39212736167207
-4.8296762052886715
4.100492021660507
76.62079769733286
-4.811978926384069
3.478987866200825
76.61027736008386
-4.740878058624732
3.3676287358716834
76.31720224199105
-4.634163477602452
3.355057514666896
76.39680422836534
-4.6540264729346275
4.1181986527798315
76.37278986086079
-4.629899059228915
3.885202510231597
75.2071096427887
-4.478843517633544
3.56695427800215
72.38025680840309
-4.032707927366939
3.5275365141031507
72.35847980737776
-4.010828853994477
3.316248184013517
64.66079960855907
-3.0744417468058627
5.906646377240545
61.795170273971905
-2.6185960960274377
5.871363282232117
61.90300491624749
-2.582534455365418
5.7078690082655505
61.77662128316605
-2.5607769768597457
5.685382582699383
61.72270302358404
-2.6241550653402888
5.180283149310906
61.74719741121743
-2.6095813194067854
5.411924892590644
61.07322536015283
-2.3663918234036396
4.721739070273259
61.121558090122974
-2.4297736671966264
4.05677140180574
61.135089883373084
-2.366376038237455
4.176230786231173
58.666300248320546
-2.0297853757082294
4.3936804216515455
58.537168148697326
-2.052525923876107
4.102088851548718
58.78151290916499
-1.90741344122682
3.5766535790597764
58.06867107928327
-1.9055371629676972
3.2844087091294227
58.215766154884186
-1.7890782868061281
2.8464220266158122
95.42438017391092
-10.80585177728377
48.817696886486864
97.5856871588263
-11.19329646861035
48.780801591848075
94.176062407042
-10.43499775078277
46.64770989044516
98.79013111033873
-11.24639451788729
49.318880037332235
90.84666968557957
-6.287207416828269
4.4154504001501955
91.33231557328028
-6.159410489119943
3.9936178388525683
90.86901701548106
-6.0680912000396505
4.59520958859677
92.87564620285289
-6.2104108244999665
3.0438453953326636
82.10429663431205
-5.160030647482338
5.146688096543723
76.60626977865687
-4.192073147977108
3.245162942545246
76.61992955332597
-4.145265728254762
3.3684079922229095
73.6800509171672
-3.842180394822864
4.099415905755656
71.94778035345004
-3.5679816638873882
3.847819308673291
70.81420153149702
-3.297079548998559
3.8141418126166897
61.933883357072055
-2.1806139286922033
5.941056608220418
62.56893435550646
-2.2763400504212754
4.664007116117162
60.815640993058764
-2.040341343437502
4.455070125986637
59.76653084230263
-1.8129387052669832
4.033266390158854
59.69618723819681
-1.7615100338508436
4.379343427429188
58.6779518379016
-1.7267806325974087
4.458462057076655
59.05671461024704
-1.728716888248718
4.247846420173641
59.069205419236354
-1.6701957221009267
4.358114433750121
58.27304137344519
-1.501069487614486
3.349092092945085
58.127242390792006
-1.4713725115895127
2.868303172944003
57.84196136096969
-1.427622348279128
2.842749192144044
73.4052442445859
-7.342028596583876
49.01211239349313
96.00383948943194
-10.04015015343871
49.1937812075221
95.28025510595113
-10.01686889666501
47.32050958325753
93.03861666806345
-9.36754330044683
45.082358631565654
93.10268975790822
-9.354240983994561
45.69206484707003
93.31798826439024
-8.861257714959363
38.213217077454175
93.53060736036294
-5.702335515824966
3.7871317797059767
92.96193829782476
-5.54479371512761
3.7656585491385854
91.35338661667788
-5.367899851399474
4.07340763076861
87.44912405597586
-5.070583719423251
4.630324925017792
82.57817680988875
-4.559301220888439
5.986555222156781
82.59035918902296
-4.365830190523968
6.073191876119605
76.38595817397521
-3.4408023794642166
3.8284989499972717
72.20940478012133
-3.087347208512698
4.025616712127793
71.29610867083073
-2.922164646831379
4.1036595645612195
71.73729748825411
-2.8600147950835897
3.9486104503702286
70.01014182570015
-2.8207244886791303
4.275557666118782
70.03449616038347
-2.692106050738289
4.48836481677095
69.61563328590529
-2.634827640254395
4.444481871639315
63.456763184650185
-1.9296309847576436
5.314314030554787
62.43037722290295
-1.8471055766271358
4.529173775873971
59.71007237175668
-1.5205270360802747
4.474948813820358
58.79440918401889
-1.4079650871506408
4.57611663558243
58.590918358085105
-1.3751124886891046
4.511375171608318
58.993959594000884
-1.2569038199569038
2.599955254672903
58.018861628394504
-1.1355086057704957
2.6906937532036643
73.51684547657882
-6.687547868273543
48.09442069730811
73.44880182258566
-6.569597851643795
47.42662862343366
89.55148926128055
-8.98689057746357
54.4089743823162
104.14370521796769
-11.190265708404311
58.4315319088997
86.88627100445106
-8.064745625785603
47.65899640854772
93.579840627688
-8.776857649162796
45.47220512863285
103.42790671508186
-9.156475226900177
38.13732887894542
97.79377902251471
-5.1308732121779315
3.2418980171016756
95.26177569264348
-5.10828080062491
3.2828741128997656
94.05802928914976
-4.873059815159812
3.157951906026824
94.02620288359697
-4.755867060631986
2.836049528667555
69.07009636193362
-2.567799518336615
8.748539532093314
68.71808906652588
-2.505804458719976
9.039924917263736
68.8852714278348
-2.4556090257341805
8.807730048456552
72.17488175825696
-2.5038301362869633
5.852965036093693
72.2100366448484
-2.437831074839137
3.9319610834408323
58.634869406436366
-0.9316569559412591
4.862973716048831
59.24301515694084
-0.9159040644957352
3.941402703663016
58.641122471661916
-0.9554472567351069
3.98844694416346
58.8344892994928
-0.867922355037007
3.9230177623896196
59.171463911359524
-0.8440155714404869
3.2471680723552865
70.96615964572874
-5.901354816485783
48.1854731922166
82.05662853726938
-7.251547409285038
50.03383087882216
86.74043209463363
-7.640658967023112
49.79410573928449
87.01184052946272
-7.573771941240008
48.78263369373117
86.12758419865825
-7.426793899207548
47.44705786850986
85.389899011999
-7.138643784187934
47.27332368581413
93.12544654243663
-7.901327618034492
45.68643794682707
93.1372317208465
-7.757823107573069
45.77694816853379
97.93104949765444
-7.741668671516861
40.57846905164921
97.81489361563746
-4.337730721917053
3.3218532638334857
97.08801907955684
-4.198200676049344
2.6005648253487124
96.43125107050577
-4.02851499108752
2.41797039558595
67.36851482926869
-2.0399569154058015
11.607298084696964
69.18945905913898
-2.050286638176947
9.808840896574651
67.52613577408181
-1.93008064000559
9.773915771744196
68.40661134676759
-1.9505801669229104
9.562627308609262
66.99364034713287
-1.7095199192460284
7.977217865456559
58.647605101460165
-0.5773113361896098
3.992328896566505
58.55694480349598
-0.5050742291825405
4.053484144955007
58.37073228382211
-0.4934578783048016
4.1272913258994635
59.13331377109226
-0.48326865940061303
2.827572885680212
58.9158654373389
-0.45010797180890516
2.7068170706036483
59.11370583747498
-0.39191984713605477
2.6263368686499824
58.544652734376925
-0.4039421750019663
2.9827364780879506
58.12486878178605
-0.3675616866873197
2.6762869750486153
73.61189747420667
-5.7912918032291465
48.86445283148477
73.58346693260089
-5.713144078901006
48.58103864825577
73.71864773556004
-5.566414801619228
47.944964650444874
73.48204422350136
-5.512070879666901
47.58178292286455
73.64892406839317
-5.496364084803025
47.26848040912265
81.23617365935671
-6.3013783458244665
47.77610976486429
81.50007292452798
-6.293778025964217
47.453593218402006
81.43920306320481
-6.2326228576969465
46.86301183684287
82.03284318083914
-6.272053911380889
46.735038858278614
81.69569678404694
-6.15239361541079
46.41893828263876
82.92532257877542
-6.366318038522064
46.25465585022101
83.8089579761766
-6.28722775867561
45.26549400692221
83.10990484450745
-6.064540989488149
44.87818519740871
87.80020292224643
-6.612374083546608
45.03970920825694
88.46070541136086
-6.535198877970295
43.6177822365766
87.2952743242678
-6.396987196304625
43.95196939435368
86.33621105432958
-6.277843906473641
42.13274887579826
87.50386966839682
-6.384867858695942
42.17534984671157
89.62597425299148
-6.621611631272984
42.699926788581635
92.35209241983131
-6.866683052548456
42.74860361622919
92.76176644469552
-6.603880338603126
42.0149535862965
102.95772959815574
-7.269570365324901
40.001450641856636
102.02518432391429
-6.958994924654887
37.55425124278634
67.24132335718538
-1.7454879406508526
11.982350345755815
67.42081607161147
-1.6767511969895417
12.05095675435227
67.27660600266421
-1.5780596539157992
10.65886597223681
66.89259654355708
-1.5501718247712692
10.24027929451288
66.91204294175961
-1.5239958976217953
10.421941672501633
66.86301089186423
-1.429020552746112
9.939201411720198
64.27009069632629
-1.2401902361710573
10.283949597956926
64.49763271573318
-1.2475371623306613
9.715327070179157
64.62323091965568
-1.1975691022268784
9.515715869893288
66.72642667541255
-1.0714963737841108
5.327914860601464
66.72420910129415
-0.9768789947197754
5.2922242859734965
59.85749286792157
-0.3683541951078406
4.680155777165634
59.7385440290194
-0.3108865841849442
4.561231281737594
59.61963991348218
-0.28921747731340863
4.439728641657872
59.631448275598174
-0.2648107849011494
4.548714526571754
59.613338184435094
-0.2466159305324469
4.373003899180045
59.77159409419474
-0.35519616000809373
3.8579751995735663
59.75888381391442
-0.269283066158313
3.7234151349670945
59.469258652442576
-0.21066653388899548
2.991785742434754
59.134521334756656
-0.16206005522853406
2.7898031375607175
58.56329049271477
-0.10795447081375009
3.115281844869955
58.25891211333487
-0.03556286586864488
2.989355430924821
58.659162651667174
0.013206715274581171
2.1137551424197483
74.25225005757443
-4.837436623845527
45.089504808284644
79.88420329727461
-5.408339720430278
45.71322215859469
80.10660566943605
-5.428869040760624
45.14981504476553
80.34860330725957
-5.287203374624145
44.71203214764031
80.87707681129194
-5.335292337679936
44.19918982824544
81.15832783074265
-5.279966753987913
44.034992705364616
86.60226287580977
-5.296938921619427
40.873344500814795
86.24291397276377
-5.292696422293728
41.090781601717275
88.20683889910177
-5.352492959869798
41.01235276876777
91.18483542659354
-5.79725736939066
40.411197173130944
92.03404769187725
-5.469271786966017
39.49744540559432
102.28391490040997
-6.396095441862933
39.93830388546152
67.26480152311018
-1.2176424164366102
12.1255401270201
67.0848661395732
-1.1947808125157082
12.021585126680998
67.06203999020723
-1.1718476732736383
11.800117580424269
67.09518211693351
-1.1594316687559312
12.114660863629418
66.98781077517009
-1.1429840076123576
11.086932525225828
66.80687813956095
-1.0717732258875015
10.94929881699661
66.10018994365493
-1.0155917607015166
10.434036179685187
65.81541525117714
-0.9362734263346771
10.729192360972485
65.79339008999261
-0.9141469047798271
10.515514892797842
64.57528136321349
-0.9439398528019027
10.410135381975179
64.42321054667002
-0.8830550185736534
10.326567056910893
64.87976740552584
-0.8921033557026259
10.513561507273703
64.43804128763018
-0.8135612711908635
10.457512090873841
66.3155356881131
-0.5132713316216087
4.571290397585091
66.34310377177019
-0.3581147362344208
4.810711496506478
66.30539643146582
-0.3659442510135458
4.4518748808288855
61.55825385926025
-0.027120536549623875
4.388659204424677
61.083101866321954
-0.07666719879631945
4.464740493337999
59.6271643455097
-0.006628839048112178
4.468217314401507
59.78027243883233
0.11150665060984188
3.8692156013499357
59.61153315731451
0.10807568905445941
3.2841879160935115
59.57610534575776
0.18008667706082426
2.93488549885749
59.36946728264693
0.19021361988962204
2.9862441306450016
59.61436436312639
0.21448644654360827
3.2949130984847734
59.686263888609346
0.24252675931734013
2.9514997862019356
59.581631168323796
0.2473730671562313
2.977323818845612
58.38875443253878
0.23496568293377007
3.2644722542335067
58.78538374820161
0.27413241077621087
3.278908946654255
58.50982466001584
0.27368247636712995
3.484089847102112
58.40094943429489
0.29209857561634656
3.372128832429066
58.39401661589248
0.2990602607172419
3.304901308221911
74.86434272664792
-4.282519419315147
44.72637223390171
77.19110612738208
-4.591394003203161
44.91355811148926
77.31603129588972
-4.31658310809776
43.70283621585904
81.31525478280199
-4.60399869688643
42.54886929849626
86.17496132240795
-4.675867209944699
40.34735440669274
86.178517697024
-4.5422999542520905
40.36081885149702
86.09279113061248
-4.593308244541063
39.550072340770384
94.83460937784864
-1.6859876249834298
4.437405613264726
96.67074427570029
-1.5207807839982714
4.319953669835719
95.44772014555865
-1.471454837243125
4.50029446439444
92.56098157908389
-1.407850015814267
4.632441510321847
90.98835269388654
-1.2760936380849426
4.999439041646784
67.25717386369061
-0.7963998308180714
11.988043699732799
67.59726205621428
-0.7199759753842953
11.936936634950388
66.71400531274136
-0.7259575933934422
11.59384727018955
66.54532164958006
-0.666647907429787
11.542250397169942
66.55997383620699
-0.6363585797941692
11.677505503996183
66.19413922816047
-0.5753463742539148
11.26357618238202
64.51843447352384
-0.5567547763184566
11.185723057216746
64.53326152459609
-0.4872608285636961
11.316669456035436
64.47629386173116
-0.5144165837524857
10.77685961051711
64.45100755807316
-0.48901363421877586
10.531541360096929
64.46583830219029
-0.4195197682694165
10.662486406012155
62.365622734320084
-0.2134948524003083
9.761573720641916
66.3605324074161
-0.055630746239975215
4.93071520331214
66.15442119792608
-0.006968486524969952
4.556130525270017
66.36290332750993
0.033414229216094604
4.93969151379266
66.34920769466812
0.04717399484826412
4.8068115462560215
66.16586298496057
0.07248936064542466
4.653188347733259
66.15677983269104
0.08161508712755161
4.5650603234591465
66.18066693348692
0.1030926554648075
4.789844339583102
66.12044343015064
0.11811805401120568
4.21254862365798
65.77901103619433
0.19327491137715347
4.093416623753285
59.9841150172651
0.4782643996310816
3.682172898796601
59.68844310928442
0.6060451145562991
2.916534559000109
58.39261934776144
0.6473805830244697
3.2381187526124613
58.07207468545579
0.7309950613367393
2.9124147466064656
73.5224455152061
-3.62904834847289
43.848288013779694
76.97674901917946
-3.71361799565049
42.73215695140821
80.66667488641446
-3.9132814922564214
41.972017616361654
80.36538220969128
-3.7717804383260485
41.875682867346924
80.62749561366904
-3.7528603771700744
41.57334940115213
81.1366213847426
-3.749371393057599
40.71208083704511
81.72719140893687
-3.626360790630196
40.44786243152664
96.6602764458036
-0.8896687815439083
4.123176036309125
96.03642975020446
-0.6014113383332966
4.114503749248147
77.57743092429872
-0.34136050298589293
9.086142295182107
65.32589377498266
-0.24050539786340275
11.822312260301326
65.36267914057727
-0.19099037626986715
12.165950051761548
65.27839732109297
-0.19278632036622534
11.361484508314033
64.66722245259774
-0.10349180069988062
11.15906287615403
64.83729658793968
-0.04922241731983368
11.383475894523672
64.82453173906438
-0.03639773752092279
11.259626719902922
64.4493082508206
-0.06533580201947897
10.450313123805252
64.44088005033801
-0.056868097189891165
10.368539678345378
64.58363535174912
0.02288984412424422
10.341546663048577
65.24979486070912
0.024697086430283566
9.608340261798691
65.96987835141775
0.0954999301747429
9.019341623008625
62.303131970077786
0.16243018521268104
10.294830323524245
62.27574240897217
0.18994997035700023
10.029068311455745
65.97120298791235
0.4727484312304433
4.317497831097551
65.65207947045032
0.5695447603486081
4.375860252827383
61.58526544703108
0.6869091540616105
4.537021509184424
61.72689803475416
0.7021838638425488
4.709993605497029
61.70834884469198
0.7600030005930138
4.524011000724087
61.526828702082305
0.7456179568328632
3.9700656983125704
61.1756588078719
0.7879965240958915
4.079631238369096
61.66530507089706
0.8032485275593177
4.10638475938347
59.90793656139887
0.7819600338604391
3.951103223217274
59.90984142702605
0.8534938358640338
3.9583162009652355
59.803840289160746
0.8558149004668097
3.980050858459368
59.73255401799095
0.8542955703818327
3.2996088747466317
59.710640657832066
0.8763116420252863
3.0869975390885998
59.68967415802132
0.9339453434634879
2.877980700894014
59.73539703006229
0.9611497371976734
3.3103787556710316
59.68426643992085
1.0125199847345194
2.814291301071016
59.35400280921078
1.0003750433873722
2.7142867569737454
59.46139450792579
1.0303649403398913
2.7262916070037377
58.27799897894708
0.9473597577430684
3.020777487970758
75.10380078906425
-3.00155240465993
42.61243159918287
76.23328479352611
-3.2292041328007803
42.46825998398366
80.19797819010182
-2.8821954926344713
40.140788188413396
97.27337632481205
0.004067310261087753
3.7256619280042607
64.8126198555363
0.13203748095951817
12.511212663226713
64.62460120406354
0.18052211417413483
12.086309120037356
64.63412357741522
0.21315216238916362
12.17222453178497
64.81058454089668
0.21888414988539173
12.478454564855326
64.92918816252899
0.28452080802243107
12.209690244976006
64.50146027773086
0.43082951511618384
10.872147690955478
62.30633524518106
0.43349648122379947
10.283790843956332
62.295610413824576
0.4834527024737285
10.173741596193821
65.83130999214173
0.7477204400249041
6.059837171195497
64.39416809110834
0.8646572189175303
7.01217670433433
65.46140475714684
0.8077869010708516
5.575887567851861
65.58873253237732
0.8794114232150672
5.2598068759690015
65.57653968710233
0.9362146611546975
5.134671893964036
64.33034326326799
0.9287812079151687
6.3929251696687075
65.22638468422963
0.8904711734194531
4.824732024706638
60.80255840065927
1.12643694886588
3.844309223276806
61.11744027123855
1.269939117273945
3.449805859113699
61.109751639123644
1.2776637872585803
3.375207973098952
61.102060915756724
1.2853886831534145
3.3006083984200494
60.007880957040065
1.2288271516939109
3.7939399582554465
59.74203560297072
1.2104755424976892
3.3355124123171898
59.73473134390798
1.2178140302024698
3.264643853662619
59.70551391940455
1.2471684015284887
2.981165847408839
59.45631189140207
1.398156856337285
2.621333111520549
61.27201522782508
-1.143113408273865
30.075474886724027
62.36995059633631
